Estimate,Std. Error,z value,Pr(>|z|),Variance Quarter:site_ID,Variance site_ID
-3.7402234284578775,0.19480859949098978,-19.1994780427076,3.7382962484640205e-82,0,0
-0.05551516927935552,0.012698514635180395,-4.3717844861598545,1.2323513965343511e-5,0,0
0.07621067474710357,0.03646637047393779,2.0898892255145243,0.036627751676877394,0,0
0.012947690945391402,0.022410048988060233,0.5777627238695352,0.5634243251195445,0,0
0.14203287399347642,0.015995336738314905,8.879642630670835,6.707550736955084e-19,0,0
-0.3610164915548935,0.19649952291583686,-1.8372385143628123,0.06617469227109385,0,0
-5.373785628141692,2.719866440926016,-1.9757534955694784,0.04818270281188397,0,0
-0.1810319370062361,0.051296257064358246,-3.529145153399916,4.169043922512794e-4,0,0
2.2220212898327665,0.552187987070171,4.024030478501511,5.721050830737563e-5,0,0
