Estimate,Std. Error,z value,Pr(>|z|)
0.6136493903228831,0.13038076975375032,4.706594319713562,2.518894692357841e-6
-0.0064938277688816656,0.007516099534749174,-0.8639890595991657,0.3875939005715533
-0.0364300417336204,0.01424722271474532,-2.55699250745317,0.010558149163009277
0.01684615292855623,0.018710321392620043,0.9003668389790942,0.3679250620380835
0.05781775326099154,0.16049771718462966,0.360240346561942,0.718667405084392
-0.47512014301970373,0.5082940741508394,-0.9347347671000172,0.3499250048533654
0.0785961926413382,0.04328832705758715,1.8156440311675808,0.06942499469373467
