Estimate,Std. Error,z value,Pr(>|z|),Variance Quarter:site_ID,Variance site_ID
-3.834139455363614,0.15514381854771062,-24.713452919070185,7.666346704233342e-135,0,0
0.08763666304062283,0.03478744743892781,2.5192036062570016,0.011762062017385607,0,0
-0.04745702914048485,0.012258685679823534,-3.871298308805973,1.0825721084252515e-4,0,0
